Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-04-30 00:00:00-04:00,13.24353249695553,13.406853210906677,13.101653714118898,13.108137130737305,97318584,0.0,0.0
2010-05-03 00:00:00-04:00,13.128085709944472,13.288165195688883,13.092677302941825,13.230317115783691,74237688,0.0,0.0
2010-05-04 00:00:00-04:00,13.12858407272157,13.134069748606903,12.572293017429809,12.626151084899902,242808948,0.0,0.0
2010-05-05 00:00:00-04:00,12.491752801270897,12.859289265551473,12.479035878257799,12.710679054260254,183104712,0.0,0.0
2010-05-06 00:00:00-04:00,12.685494040090424,12.904171330707415,11.469931814766696,12.43415355682373,199803996,0.0,0.0
2010-05-07 00:00:00-04:00,12.466569568691362,12.599970412197715,12.001787529052015,12.296266555786133,203356440,0.0,0.0
2010-05-10 00:00:00-04:00,12.815654668967856,13.03632650922994,12.781494861942141,13.007152557373047,164954880,0.0,0.0
2010-05-11 00:00:00-04:00,12.858044194981199,12.96301796718847,12.672279995691891,12.692975997924805,132771096,0.0,0.0
2010-05-12 00:00:00-04:00,12.76753111698481,12.76753111698481,12.51718740685686,12.601715087890625,153917928,0.0,0.0
2010-05-13 00:00:00-04:00,12.878738731144843,13.015879682798186,12.725890482501187,12.738607406616211,132898968,0.0,0.0
2010-05-14 00:00:00-04:00,12.710927664903963,12.741348315142817,12.373811860968523,12.655074119567871,164475360,0.0,0.0
2010-05-17 00:00:00-04:00,12.63637427168524,12.675770792764437,12.42617492215778,12.666046142578125,111640248,0.0,0.0
2010-05-18 00:00:00-04:00,12.716664024223702,12.74085021956405,12.394258705030767,12.426673889160156,112906980,0.0,0.0
2010-05-19 00:00:00-04:00,12.374061155818465,12.453353066477607,12.161618319626188,12.328431129455566,137690172,0.0,0.0
2010-05-20 00:00:00-04:00,12.095043660132351,12.107760583484767,11.814030346461518,11.84420108795166,196335468,0.0,0.0
2010-05-21 00:00:00-04:00,11.695840254771424,12.093298524519346,11.57964521923736,11.770394325256348,387244368,0.0,0.0
2010-05-24 00:00:00-04:00,11.986826543724359,12.212734135746835,11.888834113223316,11.897809982299805,173650176,0.0,0.0
2010-05-25 00:00:00-04:00,11.673147647223345,11.905040725864023,11.56991945583537,11.8955659866333,120575304,0.0,0.0
2010-05-26 00:00:00-04:00,12.020239295597108,12.211986129700481,11.843950796878014,11.855670928955078,138884976,0.0,0.0
2010-05-27 00:00:00-04:00,12.092051735208091,12.27557054225473,11.9948061806656,12.22944164276123,112251636,0.0,0.0
2010-05-28 00:00:00-04:00,12.286292185008605,12.303996864572886,12.043428680191232,12.109006881713867,115676208,0.0,0.0
2010-06-01 00:00:00-04:00,11.979346155237586,12.244401303518355,11.971616037321546,12.027718544006348,106565328,0.0,0.0
2010-06-02 00:00:00-04:00,12.135188182748088,12.314468012581631,12.005029524926073,12.302000999450684,101530368,0.0,0.0
2010-06-03 00:00:00-04:00,12.345385809144219,12.666794319613496,12.335163239111347,12.606950759887695,145881972,0.0,0.0
2010-06-04 00:00:00-04:00,12.460336895052484,12.697963696263503,12.385034039024166,12.435401916503906,156655188,0.0,0.0
2010-06-07 00:00:00-04:00,12.443879791390778,12.490008693732964,12.047170281018241,12.1062650680542,145162692,0.0,0.0
2010-06-08 00:00:00-04:00,12.16436102359931,12.189047039595572,11.907284944703095,12.087812423706055,107296596,0.0,0.0
2010-06-09 00:00:00-04:00,12.148653906947532,12.190044963984663,11.769149254829633,11.8195161819458,109050840,0.0,0.0
2010-06-10 00:00:00-04:00,11.977850286834709,12.180569434736851,11.864897435749432,12.143416404724121,103012884,0.0,0.0
2010-06-11 00:00:00-04:00,12.030961693633982,12.185805410482223,12.009018991340945,12.18056869506836,71196732,0.0,0.0
2010-06-14 00:00:00-04:00,12.329678466129298,12.330177336705622,12.048166275024414,12.048166275024414,81534384,0.0,0.0
2010-06-15 00:00:00-04:00,12.045423680909812,12.477291654507637,12.02298305747314,12.417198181152344,170213616,0.0,0.0
2010-06-16 00:00:00-04:00,12.371817954479043,12.56705593775662,12.370321342792021,12.498984336853027,91480428,0.0,0.0
2010-06-17 00:00:00-04:00,12.553342426727308,12.613682960235682,12.384784038395635,12.46931266784668,79012908,0.0,0.0
2010-06-18 00:00:00-04:00,12.529902400103605,12.553839634057038,12.420689661031323,12.468064308166504,114801084,0.0,0.0
2010-06-21 00:00:00-04:00,12.464823901849467,12.491504450439413,12.090555042449978,12.1820650100708,119220660,0.0,0.0
2010-06-22 00:00:00-04:00,12.215477990062029,12.382539769017525,12.111500058519097,12.124465942382812,88699212,0.0,0.0
2010-06-23 00:00:00-04:00,12.140424023310656,12.140424023310656,11.92274541159467,12.019740104675293,81082836,0.0,0.0
2010-06-24 00:00:00-04:00,11.960146704603847,12.037194172062408,11.800564193689619,11.846444129943848,75668256,0.0,0.0
2010-06-25 00:00:00-04:00,11.895316944132745,11.91002839970113,11.733241972710045,11.786103248596191,89718192,0.0,0.0
2010-06-28 00:00:00-04:00,11.783859883247453,11.907535125283868,11.694593407734903,11.771142959594727,70421508,0.0,0.0
2010-06-29 00:00:00-04:00,11.555707850591551,11.583384239941337,11.24851285193244,11.326807975769043,139943916,0.0,0.0
2010-06-30 00:00:00-04:00,11.34426044536214,11.415823189475937,11.088930891490731,11.09466552734375,143983872,0.0,0.0
2010-07-01 00:00:00-04:00,11.103142036020403,11.180689322959845,10.81240503828208,10.958521842956543,140403456,0.0,0.0
2010-07-02 00:00:00-04:00,11.011633354569259,11.02808943117026,10.871500141462695,10.885214805603027,77362560,0.0,0.0
2010-07-06 00:00:00-04:00,11.070977586831287,11.162488504454268,10.812405841639213,10.873247146606445,102301596,0.0,0.0
2010-07-07 00:00:00-04:00,10.929099974267203,11.252752005725204,10.856041564974744,11.22557258605957,125062812,0.0,0.0
2010-07-08 00:00:00-04:00,11.309103286970773,11.403357518024281,11.212108593553157,11.384156227111816,106649244,0.0,0.0
2010-07-09 00:00:00-04:00,11.76815064366767,11.800564877999864,11.539250769897503,11.656692504882812,173086740,0.0,0.0
2010-07-12 00:00:00-04:00,11.778373660057502,11.954662174636239,11.74620838468051,11.86464786529541,133242624,0.0,0.0
2010-07-13 00:00:00-04:00,12.02472756219046,12.292525080733931,11.975606391092235,12.198022842407227,158892948,0.0,0.0
2010-07-14 00:00:00-04:00,12.214978583865895,12.313469884968457,12.129702126221442,12.251383781433105,124595280,0.0,0.0
2010-07-15 00:00:00-04:00,12.261109391547453,12.335164593295351,12.035449791682327,12.318208694458008,194133672,0.0,0.0
2010-07-16 00:00:00-04:00,11.697336804371794,11.733242182880016,11.457963496655058,11.46020793914795,312679008,0.0,0.0
2010-07-19 00:00:00-04:00,11.495116250311112,11.710551366869037,11.408093268516506,11.624028205871582,181829988,0.0,0.0
2010-07-20 00:00:00-04:00,11.495613781720285,12.043178849230301,11.48489329114484,12.008270263671875,162017820,0.0,0.0
2010-07-21 00:00:00-04:00,12.068362146221995,12.110751887337322,11.854672620073224,11.906286239624023,131052816,0.0,0.0
2010-07-22 00:00:00-04:00,12.049163583699595,12.192538031959385,12.030462114251536,12.088560104370117,85822092,0.0,0.0
2010-07-23 00:00:00-04:00,11.987824926301336,12.232682960919286,11.968874495794141,12.219468116760254,90485424,0.0,0.0
2010-07-26 00:00:00-04:00,12.19527972170192,12.236671725547113,12.090305951068629,12.192288398742676,79728192,0.0,0.0
2010-07-27 00:00:00-04:00,12.232432655550276,12.404980093008637,12.222209135547994,12.283548355102539,97949952,0.0,0.0
2010-07-28 00:00:00-04:00,12.341148634758769,12.34887875308398,12.035200338812478,12.0770902633667,99740160,0.0,0.0
2010-07-29 00:00:00-04:00,12.116985330552854,12.19004373638912,11.951918089178914,12.093048095703125,106912980,0.0,0.0
2010-07-30 00:00:00-04:00,11.959897855698475,12.152143576285468,11.947180931700672,12.089557647705078,85678236,0.0,0.0
2010-08-02 00:00:00-04:00,12.19278773161977,12.299756988587994,12.141672025759595,12.228195190429688,74273652,0.0,0.0
2010-08-03 00:00:00-04:00,12.230437752704319,12.279309962543644,12.137182217752706,12.21373176574707,72019908,0.0,0.0
2010-08-04 00:00:00-04:00,12.272329511719706,12.641860534584817,12.244153300979294,12.624905586242676,152347500,0.0,0.0
2010-08-05 00:00:00-04:00,12.614181963384002,12.681754690438831,12.556083975634264,12.669286727905273,96719184,0.0,0.0
2010-08-06 00:00:00-04:00,12.60196498519362,12.61044198414498,12.368826133863486,12.472803115844727,132647220,0.0,0.0
2010-08-09 00:00:00-04:00,12.523421110160283,12.60445859885789,12.501229445904707,12.600717544555664,74813112,0.0,0.0
2010-08-10 00:00:00-04:00,12.525913147374945,12.61692614437468,12.431660817458397,12.55982494354248,82877040,0.0,0.0
2010-08-11 00:00:00-04:00,12.410715349810392,12.417447726689506,12.255372761268285,12.261357307434082,88831080,0.0,0.0
2010-08-12 00:00:00-04:00,12.066867713429986,12.336410810913362,12.031211295417053,12.26809024810791,88095816,0.0,0.0
2010-08-13 00:00:00-04:00,12.193036877543378,12.247643728126446,12.118481854717277,12.126960754394531,77310612,0.0,0.0
2010-08-16 00:00:00-04:00,12.060383829328812,12.21472962811187,11.981091917862628,12.108009338378906,52147800,0.0,0.0
2010-08-17 00:00:00-04:00,12.181317911799042,12.335164855285198,12.11898189166603,12.230937957763672,75552372,0.0,0.0
2010-08-18 00:00:00-04:00,12.228943134812042,12.239664576534544,12.007274500265929,12.022234916687012,107348544,0.0,0.0
2010-08-19 00:00:00-04:00,11.993807840251094,12.031210778785287,11.650707479002188,11.668661117553711,156843000,0.0,0.0
2010-08-20 00:00:00-04:00,11.668662129995134,11.758925400219605,11.495365887396916,11.52030086517334,156547296,0.0,0.0
2010-08-23 00:00:00-04:00,11.507334313827599,11.675642790931454,11.413330944919641,11.571415901184082,119328552,0.0,0.0
2010-08-24 00:00:00-04:00,11.412581369642655,11.429288306243462,11.243524123338336,11.255244255065918,110397492,0.0,0.0
2010-08-25 00:00:00-04:00,11.220585714008712,11.415325784392238,11.220585714008712,11.335783958435059,103580316,0.0,0.0
2010-08-26 00:00:00-04:00,11.371690286944032,11.401611119070699,11.231557065519487,11.24502182006836,71008920,0.0,0.0
2010-08-27 00:00:00-04:00,11.28441836598798,11.469682746392817,11.161988873455256,11.44075870513916,92403504,0.0,0.0
2010-08-30 00:00:00-04:00,11.448736866281982,11.463947191563499,11.280927268331672,11.287659645080566,49206744,0.0,0.0
2010-08-31 00:00:00-04:00,11.223329037230034,11.342017475374014,11.170716720323938,11.221084594726562,77794128,0.0,0.0
2010-09-01 00:00:00-04:00,11.34476096206766,11.593109194037993,11.282922864254969,11.478160858154297,129002868,0.0,0.0
2010-09-02 00:00:00-04:00,11.540746901352689,11.580391431556,11.477661156519202,11.549223899841309,67300632,0.0,0.0
2010-09-03 00:00:00-04:00,11.732244632913675,11.766156430115904,11.655446119080418,11.72675895690918,101514384,0.0,0.0
2010-09-07 00:00:00-04:00,11.582137609298295,11.659186032278905,11.54523448963381,11.579645156860352,68327604,0.0,0.0
2010-09-08 00:00:00-04:00,11.599342221197043,11.781614323381344,11.582387273463636,11.733739852905273,95975928,0.0,0.0
2010-09-09 00:00:00-04:00,11.914517028146038,11.978598614456955,11.73373964048172,11.873373985290527,97126776,0.0,0.0
2010-09-10 00:00:00-04:00,11.944188147565946,11.963388487946284,11.845946754370752,11.872376441955566,78893028,0.0,0.0
2010-09-13 00:00:00-04:00,11.991066787172715,12.077090127552967,11.956905080868541,12.025226593017578,89570340,0.0,0.0
2010-09-14 00:00:00-04:00,12.018743752362983,12.087065267787914,11.970620319439753,11.979347229003906,88571340,0.0,0.0
2010-09-15 00:00:00-04:00,11.967378040112873,12.015750428990257,11.931221803190223,11.98458194732666,96015888,0.0,0.0
2010-09-16 00:00:00-04:00,11.967378812506267,12.029714829627107,11.953913107736227,11.99505615234375,78701220,0.0,0.0
2010-09-17 00:00:00-04:00,12.062130533403447,12.247892841647015,11.998048941607724,12.221712112426758,225438336,0.0,0.0
2010-09-20 00:00:00-04:00,12.280308374541194,12.726886863434988,12.269337022744017,12.673776626586914,175963860,0.0,0.0
2010-09-21 00:00:00-04:00,12.70868423027852,12.965511336015814,12.689483891004926,12.802936553955078,178473348,0.0,0.0
2010-09-22 00:00:00-04:00,12.787976850278623,12.91065434899602,12.75855393934483,12.86627197265625,101382516,0.0,0.0
2010-09-23 00:00:00-04:00,12.83161248924199,12.958280003679588,12.749078391467714,12.803436279296875,92603304,0.0,0.0
2010-09-24 00:00:00-04:00,13.009396583352238,13.161248033655669,12.922623511553429,13.147783279418945,134141724,0.0,0.0
2010-09-27 00:00:00-04:00,13.186681615647018,13.386159536944042,13.186681615647018,13.225581169128418,124171704,0.0,0.0
2010-09-28 00:00:00-04:00,13.302128721484856,13.304871084199913,12.92736100570867,13.144790649414062,146041812,0.0,0.0
2010-09-29 00:00:00-04:00,13.161746819723168,13.288664243017564,13.083452647654575,13.157756805419922,86801112,0.0,0.0
2010-09-30 00:00:00-04:00,13.194410887602311,13.261983618131092,12.939080381021071,13.110382080078125,129634236,0.0,0.0
2010-10-01 00:00:00-04:00,13.215356702274562,13.230816939599512,13.040814708863607,13.106143951416016,88911000,0.0,0.0
2010-10-04 00:00:00-04:00,13.089437080448478,13.171721272079967,12.93733571099945,13.02460765838623,77542380,0.0,0.0
2010-10-05 00:00:00-04:00,13.17496260847029,13.464702832524932,13.12933163043264,13.420568466186523,140143716,0.0,0.0
2010-10-06 00:00:00-04:00,13.44625247470428,13.463457334290226,13.213861439968962,13.323822975158691,110381508,0.0,0.0
2010-10-07 00:00:00-04:00,13.370201461762978,13.394886529222136,13.193913895357156,13.215606689453125,95736168,0.0,0.0
2010-10-08 00:00:00-04:00,13.284426980334791,13.404860043396972,13.156012937978938,13.37369155883789,114253632,0.0,0.0
2010-10-11 00:00:00-04:00,13.42680179502649,13.579402023239867,13.394137651229222,13.43577766418457,104946948,0.0,0.0
2010-10-12 00:00:00-04:00,13.467695587652443,13.614061366387242,13.409597594523584,13.499361991882324,149993856,0.0,0.0
2010-10-13 00:00:00-04:00,13.639245323883996,13.651462426102185,13.522800385389335,13.54698657989502,122101776,0.0,0.0
2010-10-14 00:00:00-04:00,13.568929635399948,13.595609233121593,13.392641131339154,13.487892150878906,265098636,0.0,0.0
2010-10-15 00:00:00-04:00,14.94257890731009,15.001673689474826,14.751329985824833,14.996935844421387,592399008,0.0,0.0
2010-10-18 00:00:00-04:00,14.97449534968145,15.451744396446578,14.97449534968145,15.402373313903809,283644072,0.0,0.0
2010-10-19 00:00:00-04:00,15.181452107025136,15.330312231124662,15.032094062596302,15.15601921081543,183332484,0.0,0.0
2010-10-20 00:00:00-04:00,15.163748585551065,15.394145067177035,15.147791379054658,15.159759521484375,140862996,0.0,0.0
2010-10-21 00:00:00-04:00,15.247779365400888,15.359735430153519,15.110389452157602,15.259748458862305,116703180,0.0,0.0
2010-10-22 00:00:00-04:00,15.258001156397976,15.330312683608415,15.211374337008902,15.273212432861328,90153756,0.0,0.0
2010-10-25 00:00:00-04:00,15.34951138642234,15.577663419019085,15.334052100709114,15.372201919555664,126209664,0.0,0.0
2010-10-26 00:00:00-04:00,15.28742437155503,15.49014255860988,15.23580979884135,15.424564361572266,100415484,0.0,0.0
2010-10-27 00:00:00-04:00,15.35400042103234,15.459474009596274,15.268225092715712,15.371454238891602,89586324,0.0,0.0
2010-10-28 00:00:00-04:00,15.460720707047466,15.484408982964709,15.292412223611878,15.424067497253418,87284628,0.0,0.0
2010-10-29 00:00:00-04:00,15.386414130148658,15.434537557933847,15.284680648876684,15.302384376525879,91040868,0.0,0.0
2010-11-01 00:00:00-04:00,15.353002364975492,15.475929768877009,15.240297531232844,15.334799766540527,123360516,0.0,0.0
2010-11-02 00:00:00-04:00,15.426309602174134,15.459473565567528,15.324327160203056,15.349760055541992,79824096,0.0,0.0
2010-11-03 00:00:00-04:00,15.397137650073661,15.505103695199633,15.297398693414616,15.463961601257324,135084780,0.0,0.0
2010-11-04 00:00:00-04:00,15.575170447837458,15.706825715780882,15.51183574134696,15.565943717956543,142689168,0.0,0.0
2010-11-05 00:00:00-04:00,15.538765987942776,15.596365111015679,15.487151411476594,15.586142539978027,70557372,0.0,0.0
2010-11-08 00:00:00-05:00,15.559710167989719,15.696103280576365,15.537519455084782,15.628280639648438,83967948,0.0,0.0
2010-11-09 00:00:00-05:00,15.708821336272079,15.730015259806915,15.472191332042373,15.579659461975098,89398512,0.0,0.0
2010-11-10 00:00:00-05:00,15.511338068308046,15.534278512832904,15.39738652711755,15.531286239624023,99780120,0.0,0.0
2010-11-11 00:00:00-05:00,15.451994040794077,15.455734144908876,15.315102999411481,15.389408111572266,90373536,0.0,0.0
2010-11-12 00:00:00-05:00,15.309616899859723,15.3821764380473,14.99095167607197,15.042816162109375,135584280,0.0,0.0
2010-11-15 00:00:00-05:00,15.037578307669895,15.060518750811312,14.8124185519045,14.847826957702637,139016844,0.0,0.0
2010-11-16 00:00:00-05:00,14.780254545156906,14.908168764253324,14.54811343260357,14.554845809936523,132163704,0.0,0.0
2010-11-17 00:00:00-05:00,14.586762013242941,14.698967034295478,14.496248835321342,14.550605773925781,97602300,0.0,0.0
2010-11-18 00:00:00-05:00,14.68650011932594,14.960282179256074,14.675528768079062,14.875005722045898,103496400,0.0,0.0
2010-11-19 00:00:00-05:00,14.885977940686386,14.908168654405229,14.719912951107064,14.732131004333496,91808100,0.0,0.0
2010-11-22 00:00:00-05:00,14.648350166919219,14.797210297537585,14.530658519958862,14.741854667663574,87376536,0.0,0.0
2010-11-23 00:00:00-05:00,14.63688075664566,14.686749759890278,14.417205711599,14.537141799926758,86417496,0.0,0.0
2010-11-24 00:00:00-05:00,14.644360555645534,14.876003751931725,14.637878088605857,14.835360527038574,95760144,0.0,0.0
2010-11-26 00:00:00-05:00,14.722903636060309,14.785739471391512,14.636630386685763,14.711434364318848,52391556,0.0,0.0
