Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,23.006110125055717,23.36675421473569,22.983569332048635,23.254053115844727,38409100,0.0,0.0
2010-01-05 00:00:00-05:00,23.178919450762017,23.366755100390442,23.02113675987656,23.261566162109375,49749600,0.0,0.0
2010-01-06 00:00:00-05:00,23.201457359862772,23.35172644339226,22.93097501581076,23.118810653686523,58182400,0.0,0.0
2010-01-07 00:00:00-05:00,23.013618350103616,23.06621352478339,22.683028707691207,22.87837791442871,50559700,0.0,0.0
2010-01-08 00:00:00-05:00,22.750651897240697,23.201456260320676,22.720597508730233,23.036161422729492,51197400,0.0,0.0
2010-01-11 00:00:00-05:00,23.073721215910275,23.111289190542916,22.63043057981872,22.743131637573242,68754700,0.0,0.0
2010-01-12 00:00:00-05:00,22.652972322920217,22.840807916697454,22.472650324862695,22.592864990234375,65912100,0.0,0.0
2010-01-13 00:00:00-05:00,22.73562840703774,22.930977664965376,22.547792747461823,22.80324935913086,51863500,0.0,0.0
2010-01-14 00:00:00-05:00,22.773193759689928,23.366755100390442,22.735627202993154,23.261566162109375,63228100,0.0,0.0
2010-01-15 00:00:00-05:00,23.351726732234876,23.471941427316555,23.073729354188373,23.186431884765625,79913200,0.0,0.0
2010-01-19 00:00:00-05:00,23.103780570397817,23.47193820264039,23.051186827659162,23.366750717163086,46575700,0.0,0.0
2010-01-20 00:00:00-05:00,23.14886111176174,23.24653643543407,22.773189876561776,22.983566284179688,54849500,0.0,0.0
2010-01-21 00:00:00-05:00,22.99859635255283,23.08124306013941,22.540276929731842,22.54779052734375,73086700,0.0,0.0
2010-01-22 00:00:00-05:00,22.540283520533634,22.690552650566246,21.668726005718813,21.758886337280273,102004600,0.0,0.0
2010-01-25 00:00:00-05:00,21.9692600890076,22.284824076207727,21.864072570965046,22.029367446899414,63373000,0.0,0.0
2010-01-26 00:00:00-05:00,21.939196341940633,22.427568563876378,21.85654822806458,22.16459846496582,66639900,0.0,0.0
2010-01-27 00:00:00-05:00,22.051898554925668,22.405028948256824,21.803955633422554,22.292327880859375,63949500,0.0,0.0
2010-01-28 00:00:00-05:00,22.420066249147368,22.442607046019777,21.706290111984853,21.90915298461914,117513700,0.0,0.0
2010-01-29 00:00:00-05:00,22.465145157854604,22.48017235493209,20.782137778130625,21.172836303710938,193888500,0.0,0.0
2010-02-01 00:00:00-05:00,21.330605364624343,21.398226279695873,20.977475033862007,21.345632553100586,85931100,0.0,0.0
2010-02-02 00:00:00-05:00,21.315589714458778,21.413263619716222,21.142779831199842,21.383209228515625,54413700,0.0,0.0
2010-02-03 00:00:00-05:00,21.2329370286007,21.631149028371247,21.12774954804966,21.51093292236328,61397900,0.0,0.0
2010-02-04 00:00:00-05:00,21.323093941191814,21.41325564815666,20.894829057520155,20.917369842529297,77850000,0.0,0.0
2010-02-05 00:00:00-05:00,21.03758892621447,21.247965331382545,20.71451143841323,21.052616119384766,80960100,0.0,0.0
2010-02-08 00:00:00-05:00,21.045109079032443,21.097702838441116,20.714517891656193,20.827219009399414,52820600,0.0,0.0
2010-02-09 00:00:00-05:00,21.015052495243136,21.293049894265646,20.84975763530173,21.045106887817383,59195800,0.0,0.0
2010-02-10 00:00:00-05:00,21.060131369290822,21.217912610749444,20.917375889110073,21.03007698059082,48591300,0.0,0.0
2010-02-11 00:00:00-05:00,20.985000612863992,21.33813114530305,20.812192145909076,21.127756118774414,65993700,0.0,0.0
2010-02-12 00:00:00-05:00,20.894836961930356,21.082672608848647,20.72202851070287,20.98499870300293,81117200,0.0,0.0
2010-02-16 00:00:00-05:00,21.234096334488203,21.41526302176314,21.151063162575042,21.400165557861328,51935600,0.13,0.0
2010-02-17 00:00:00-05:00,21.536046010217714,21.6266279399776,21.407720409913026,21.581336975097656,45882900,0.0,0.0
2010-02-18 00:00:00-05:00,21.581334654856754,21.913471721073368,21.52094622825134,21.868179321289062,42856500,0.0,0.0
2010-02-19 00:00:00-05:00,21.732304420146757,21.830435064339255,21.65681853396678,21.717206954956055,44451800,0.0,0.0
2010-02-22 00:00:00-05:00,21.77004825100583,21.845534142760222,21.626625200649844,21.687013626098633,36707100,0.0,0.0
2010-02-23 00:00:00-05:00,21.64927069341053,21.762498807459192,21.20390553034867,21.38507080078125,52266200,0.0,0.0
2010-02-24 00:00:00-05:00,21.528493308907965,21.732304772970725,21.42281249063086,21.611526489257812,43165900,0.0,0.0
